Factor_ID,Card_ID,Factor_Name,Factor_Type,Factor_Family,Factor_Bank,Cost_Category,Outcome_Category,Cost_Boundary,Performance_Boundary,Technology_or_Scope,Published_Display_Value,Primary_Figure,Parallel_Figures,Value_Low,Value_Base,Value_High,Value_Parse_Note,Currency,Numerator_Unit,Denominator_Unit,Unit_Hint,Frequency,Performance_Basis,Time_Basis,Geography,Sector,Sector_Not_Included,Price_Year,Reference_Year,VAT_Basis,Primary_Evidence_ID,Evidence_Link_Count,Derivation_Method,Interface_Language,Applicability_Caveat,Selection_Group_ID,Selection_Rule,Scenario_Availability,Calc_Readiness,Factor_Status,Lifecycle_Status,Access_Classification,Factor_Availability,Version,Last_Reviewed,Source_Workbook,Source_Sheet,Source_Row
CCF-0114,CARD-0453,Use nose-to-tail cooking to reduce waste from higher-impact proteins — Cost,cost,F&B Procurement & Menu design,Cost Factors,Cost,Cost,Use nose-to-tail cooking to reduce waste from needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Menu Design,Potential food-cost saving through higher utilisation of purchased proteins,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Potential food cost saving through higher utilisation of purchased proteins,,,,,All,None,,,,CEVID-0271,1,Annual margin impact = annual servings or volume switched × (new contribution/unit − baseline contribution/unit) − implementation cost.,Use nose-to-tail cooking to reduce waste from needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0114,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,115
CCF-0115,CARD-0457,Adjust portion sizes and prep quantities based on waste data — Cost,cost,F&B Procurement & Menu design,Cost Factors,Cost,Cost,"Adjust portion sizes and prep quantities based on waste data can change customer cost directly: €31,000 annualised food-cost saving in the Lisbon Marriott case.",,Menu Design,"€31,000 annualised food-cost saving in the Lisbon Marriott case","€31,000 annualised food-cost saving in the Lisbon Marriott case",,,31000,,Single published figure stored as Value_Base.,EUR,money,,annualised food cost saving in the Lisbon Marriott case,,,,,All,None,,,,CEVID-0272,1,Annual margin impact = annual servings or volume switched × (new contribution/unit − baseline contribution/unit) − implementation cost.,"Adjust portion sizes and prep quantities based on waste data can change customer cost directly: €31,000 annualised food-cost saving in the Lisbon Marriott case.",None,SG-INIT-0115,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,116
CCF-0116,CARD-0461,Undertake a comprehensive review of emissions and sustainability risk across the supply chain (baseline assessment) — Cost,cost,Supplier & Value Chain Engagement,Cost Factors,Cost,Cost,Undertake a comprehensive review of emissions and needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Strategy,Primarily staff/consultancy and data-system cost,,,,,,Display text has no parseable number; numeric columns left blank.,,,consultancy,Primarily staff/consultancy and data system cost,,,,,All,None,,,,CEVID-0273,1,"Annual saving = avoided kg food waste × verified food cost/kg − monitoring, training and implementation cost.",Undertake a comprehensive review of emissions and needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0116,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,117
CCF-0117,CARD-0465,Set a Scope 3 emissions reduction target (e.g. aligned to SBTi) — Cost,cost,Supplier & Value Chain Engagement,Cost Factors,Cost,Cost,Set a Scope 3 emissions reduction target is a low-cost move for the customer; the main inputs are No universal ROI.,,Strategy,No universal ROI,,,,,,Display text has no parseable number; numeric columns left blank.,,,,No universal ROI,,,,,All,None,,,,CEVID-0274,1,"Annual procurement cost = addressable volume × unit-price delta + audit, traceability, system and administration cost.",Set a Scope 3 emissions reduction target is a low-cost move for the customer; the main inputs are No universal ROI.,None,SG-INIT-0117,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,118
CCF-0118,CARD-0469,"Establish a sustainable procurement policy, approved and sponsored at Board/ExCo level — Cost",cost,Supplier & Value Chain Engagement,Cost Factors,Cost,Cost,"Establish a sustainable procurement policy, approved and needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.",,Strategy,"Low direct capex; primarily policy development, legal/procurement staff time and implementation",,,,0,,Single published figure stored as Value_Base.,,,procurement,Low direct capex; primarily policy development legal/procurement staff time and implementation,,,,,All,None,,,,CEVID-0273,1,"Annual procurement cost = addressable volume × unit-price delta + audit, traceability, system and administration cost.","Establish a sustainable procurement policy, approved and needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.",None,SG-INIT-0118,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,119
CCF-0119,CARD-0473,"Implement a regular cadence of touchpoints between procurement, sustainability, and category teams to drive Responsible Procurement priorities — Cost",cost,Supplier & Value Chain Engagement,Cost Factors,Cost,Cost,Implement a regular cadence of touchpoints between needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Strategy,Very low direct cost; mainly staff time and dashboard/reporting effort,,,,,,Display text has no parseable number; numeric columns left blank.,,,reporting,Very low direct cost; mainly staff time and dashboard/reporting effort,,,,,All,None,,,,CEVID-0275,1,"Annual procurement cost = addressable volume × unit-price delta + audit, traceability, system and administration cost.",Implement a regular cadence of touchpoints between needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0119,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,120
CCF-0120,CARD-0477,Build sustainable procurement training and capability into the wider procurement team's professional development — Cost,cost,Supplier & Value Chain Engagement,Cost Factors,Cost,Cost,Build sustainable procurement training and capability into needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Strategy,Low to moderate cost depending on whether training is developed internally or externally,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Low to moderate cost depending on whether training is developed internally or externally,,,,,All,None,,,,CEVID-0276,1,"Annual procurement cost = addressable volume × unit-price delta + audit, traceability, system and administration cost.",Build sustainable procurement training and capability into needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0120,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,121
CCF-0121,CARD-0481,Collect sustainability data from suppliers — Cost,cost,Supplier & Value Chain Engagement,Cost Factors,Cost,Cost,Collect sustainability data from suppliers needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Engagement,Variable,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Variable,,,,,All,None,,,,CEVID-0276,1,"Annual procurement cost = addressable volume × unit-price delta + audit, traceability, system and administration cost.",Collect sustainability data from suppliers needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0121,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,122
CCF-0122,CARD-0485,Conduct lifecycle assessments (LCA) and collect product carbon footprints on key commodities to understand emissions at ingredient level — Cost,cost,Supplier & Value Chain Engagement,Cost Factors,Cost,Cost,Conduct lifecycle assessments (LCA) and collect product needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Engagement,Moderate to high analytical cost where bespoke LCAs are commissioned; lower where credible,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Moderate to high analytical cost where bespoke LCAs are commissioned; lower where credible,,,,,All,None,,,,CEVID-0277,1,"Annual procurement cost = addressable volume × unit-price delta + audit, traceability, system and administration cost.",Conduct lifecycle assessments (LCA) and collect product needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0122,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,123
CCF-0123,CARD-0489,Set supplier-facing requirements (Supplier codes of conduct) and communicate shared targets — Cost,cost,Supplier & Value Chain Engagement,Cost Factors,Cost,Cost,Set supplier-facing requirements (Supplier codes of needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Engagement,"Low to moderate implementation cost, mainly legal/procurement time, supplier communication and",,,,0,,Single published figure stored as Value_Base.,,,procurement,Low to moderate implementation cost mainly legal/procurement time supplier communication and,,,,,All,None,,,,CEVID-0276,1,"Annual procurement cost = addressable volume × unit-price delta + audit, traceability, system and administration cost.",Set supplier-facing requirements (Supplier codes of needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0123,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,124
CCF-0124,CARD-0493,Use a supplier scorecard to track performance and prioritise engagement with material suppliers — Cost,cost,Supplier & Value Chain Engagement,Cost Factors,Cost,Cost,Use a supplier scorecard to track performance and needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Engagement,Low to moderate if built into existing procurement systems; higher if a third-party,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Low to moderate if built into existing procurement systems; higher if a third party,,,,,All,None,,,,CEVID-0275,1,"Annual procurement cost = addressable volume × unit-price delta + audit, traceability, system and administration cost.",Use a supplier scorecard to track performance and needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0124,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,125
CCF-0125,CARD-0497,"Provide a tailored supplier engagement strategy for material/priority suppliers (segmented by spend, risk, and emissions contribution) — Cost",cost,Supplier & Value Chain Engagement,Cost Factors,Cost,Cost,Provide a tailored supplier engagement strategy for needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Engagement,"Low to moderate programme cost; primarily staff time, supplier workshops, data tools and support",,,,0,,Single published figure stored as Value_Base.,,,,Low to moderate programme cost; primarily staff time supplier workshops data tools and support,,,,,All,None,,,,CEVID-0274,1,"Annual procurement cost = addressable volume × unit-price delta + audit, traceability, system and administration cost.",Provide a tailored supplier engagement strategy for needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0125,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,126
CCF-0126,CARD-0501,"Incentivise supplier progress (e.g. preferred status, longer contracts) — Cost",cost,Supplier & Value Chain Engagement,Cost Factors,Cost,Cost,Incentivise supplier progress needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Engagement,Variable,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Variable,,,,,All,None,,,,CEVID-0275,1,"Annual procurement cost = addressable volume × unit-price delta + audit, traceability, system and administration cost.",Incentivise supplier progress needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0126,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,127
CCF-0127,CARD-0505,Co-invest with suppliers in decarbonisation or regenerative agriculture projects (e.g. insetting programmes) — Cost,cost,Supplier & Value Chain Engagement,Cost Factors,Cost,Cost,Co-invest with suppliers in decarbonisation or regenerative agriculture can change customer cost directly: Peer example: US$8.5m joint project funding.,,Engagement,Peer example: US$8.5m joint project funding,Peer example: US$8.5m joint project funding,,,8.5,,Single published figure stored as Value_Base.,USD,money,,Peer example: USm joint project funding,,,,,All,None,,,,CEVID-0278,1,Net project cost = gross investment − partner funding; cost per verified tCO₂e = net project cost ÷ verified reductions or removals.,Co-invest with suppliers in decarbonisation or regenerative agriculture can change customer cost directly: Peer example: US$8.5m joint project funding.,None,SG-INIT-0127,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,128
